rank,repair,human_review,abstain,high_stakes_review,direct_low_probability_abstain,high_stakes_criticality,exact_action_accuracy,unsafe_automation_rate,unsafe_execution_rate,severe_unsafe_execution_rate,appropriate_escalation_recall,safe_automation_coverage,over_escalation_rate,automation_rate,human_review_rate,abstention_rate,self_repair_rate,execute_rate,feasible,constraint_violation,selected
311,0.27,0.5,0.72,0.42,0.76,0.85,0.70125,0.4613368283093054,0.13253012048192772,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11166666666666666,0.5704166666666667,0.17958333333333334,0.13833333333333334,False,0.16561743933136197,False
312,0.27,0.5,0.76,0.42,0.72,0.85,0.7008333333333333,0.4613368283093054,0.13253012048192772,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11458333333333333,0.5675,0.17958333333333334,0.13833333333333334,False,0.16561743933136197,False
313,0.27,0.5,0.8,0.42,0.72,0.85,0.7004166666666667,0.4613368283093054,0.13253012048192772,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.1175,0.5645833333333333,0.17958333333333334,0.13833333333333334,False,0.16561743933136197,False
314,0.27,0.5,0.76,0.42,0.76,0.85,0.69875,0.4613368283093054,0.13253012048192772,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11833333333333333,0.56375,0.17958333333333334,0.13833333333333334,False,0.16561743933136197,False
315,0.27,0.5,0.8,0.42,0.76,0.85,0.6979166666666666,0.4613368283093054,0.13253012048192772,0.0,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.12166666666666667,0.5604166666666667,0.17958333333333334,0.13833333333333334,False,0.16561743933136197,False
316,0.27,0.52,0.72,0.42,0.68,0.85,0.70125,0.46983311938382544,0.13253012048192772,0.0,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.09875,0.5766666666666667,0.18625,0.13833333333333334,False,0.1869156137735527,False
317,0.27,0.52,0.76,0.42,0.68,0.85,0.6995833333333333,0.46983311938382544,0.13253012048192772,0.0,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.10458333333333333,0.5708333333333333,0.18625,0.13833333333333334,False,0.1869156137735527,False
318,0.27,0.52,0.8,0.42,0.68,0.85,0.6991666666666667,0.46983311938382544,0.13253012048192772,0.0,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.1075,0.5679166666666666,0.18625,0.13833333333333334,False,0.1869156137735527,False
319,0.27,0.52,0.72,0.42,0.72,0.85,0.6983333333333334,0.4705128205128205,0.13253012048192772,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.10125,0.57375,0.18666666666666668,0.13833333333333334,False,0.18843691194799495,False
320,0.27,0.52,0.72,0.42,0.76,0.85,0.6966666666666667,0.4705128205128205,0.13253012048192772,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.10458333333333333,0.5704166666666667,0.18666666666666668,0.13833333333333334,False,0.18843691194799495,False
321,0.27,0.52,0.76,0.42,0.72,0.85,0.69625,0.4705128205128205,0.13253012048192772,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.1075,0.5675,0.18666666666666668,0.13833333333333334,False,0.18843691194799495,False
322,0.27,0.52,0.8,0.42,0.72,0.85,0.6958333333333333,0.4705128205128205,0.13253012048192772,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11041666666666666,0.5645833333333333,0.18666666666666668,0.13833333333333334,False,0.18843691194799495,False
323,0.27,0.52,0.76,0.42,0.76,0.85,0.6941666666666667,0.4705128205128205,0.13253012048192772,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11125,0.56375,0.18666666666666668,0.13833333333333334,False,0.18843691194799495,False
324,0.27,0.52,0.8,0.42,0.76,0.85,0.6933333333333334,0.4705128205128205,0.13253012048192772,0.0,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11458333333333333,0.5604166666666667,0.18666666666666668,0.13833333333333334,False,0.18843691194799495,False
325,0.3,0.46,0.72,0.34,0.68,0.85,0.7475,0.38413685847589424,0.17468354430379746,0.002531645569620253,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.15541666666666668,0.5766666666666667,0.10333333333333333,0.16458333333333333,False,0.21873417721518984,False
326,0.3,0.46,0.76,0.34,0.68,0.85,0.7458333333333333,0.38413685847589424,0.17468354430379746,0.002531645569620253,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.16125,0.5708333333333333,0.10333333333333333,0.16458333333333333,False,0.21873417721518984,False
327,0.3,0.46,0.8,0.34,0.68,0.85,0.7454166666666666,0.38413685847589424,0.17468354430379746,0.002531645569620253,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.16416666666666666,0.5679166666666666,0.10333333333333333,0.16458333333333333,False,0.21873417721518984,False
328,0.3,0.48,0.72,0.34,0.68,0.85,0.745,0.39203675344563554,0.17468354430379746,0.002531645569620253,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.15125,0.5766666666666667,0.1075,0.16458333333333333,False,0.21873417721518984,False
329,0.3,0.46,0.72,0.34,0.72,0.85,0.7445833333333334,0.38413685847589424,0.17468354430379746,0.002531645569620253,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.15833333333333333,0.57375,0.10333333333333333,0.16458333333333333,False,0.21873417721518984,False
330,0.3,0.48,0.76,0.34,0.68,0.85,0.7433333333333333,0.39203675344563554,0.17468354430379746,0.002531645569620253,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.15708333333333332,0.5708333333333333,0.1075,0.16458333333333333,False,0.21873417721518984,False
331,0.3,0.48,0.8,0.34,0.68,0.85,0.7429166666666667,0.39203675344563554,0.17468354430379746,0.002531645569620253,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.16,0.5679166666666666,0.1075,0.16458333333333333,False,0.21873417721518984,False
332,0.3,0.46,0.72,0.34,0.76,0.85,0.7429166666666667,0.38413685847589424,0.17468354430379746,0.002531645569620253,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.16166666666666665,0.5704166666666667,0.10333333333333333,0.16458333333333333,False,0.21873417721518984,False
333,0.3,0.46,0.76,0.34,0.72,0.85,0.7425,0.38413685847589424,0.17468354430379746,0.002531645569620253,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.16458333333333333,0.5675,0.10333333333333333,0.16458333333333333,False,0.21873417721518984,False
334,0.3,0.48,0.72,0.34,0.72,0.85,0.7420833333333333,0.39203675344563554,0.17468354430379746,0.002531645569620253,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.15416666666666667,0.57375,0.1075,0.16458333333333333,False,0.21873417721518984,False
335,0.3,0.46,0.8,0.34,0.72,0.85,0.7420833333333333,0.38413685847589424,0.17468354430379746,0.002531645569620253,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.1675,0.5645833333333333,0.10333333333333333,0.16458333333333333,False,0.21873417721518984,False
336,0.3,0.5,0.72,0.34,0.68,0.85,0.7408333333333333,0.40536512667660207,0.17468354430379746,0.002531645569620253,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.14375,0.5766666666666667,0.115,0.16458333333333333,False,0.21873417721518984,False
337,0.3,0.48,0.72,0.34,0.76,0.85,0.7404166666666666,0.39203675344563554,0.17468354430379746,0.002531645569620253,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.1575,0.5704166666666667,0.1075,0.16458333333333333,False,0.21873417721518984,False
338,0.3,0.46,0.76,0.34,0.76,0.85,0.7404166666666666,0.38413685847589424,0.17468354430379746,0.002531645569620253,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.16833333333333333,0.56375,0.10333333333333333,0.16458333333333333,False,0.21873417721518984,False
339,0.3,0.48,0.76,0.34,0.72,0.85,0.74,0.39203675344563554,0.17468354430379746,0.002531645569620253,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.16041666666666668,0.5675,0.1075,0.16458333333333333,False,0.21873417721518984,False
340,0.3,0.46,0.72,0.38,0.68,0.85,0.7395833333333334,0.3988005997001499,0.17468354430379746,0.002531645569620253,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.14541666666666667,0.5766666666666667,0.11333333333333333,0.16458333333333333,False,0.21873417721518984,False
341,0.3,0.48,0.8,0.34,0.72,0.85,0.7395833333333334,0.39203675344563554,0.17468354430379746,0.002531645569620253,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.16333333333333333,0.5645833333333333,0.1075,0.16458333333333333,False,0.21873417721518984,False
342,0.3,0.46,0.8,0.34,0.76,0.85,0.7395833333333334,0.38413685847589424,0.17468354430379746,0.002531645569620253,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.17166666666666666,0.5604166666666667,0.10333333333333333,0.16458333333333333,False,0.21873417721518984,False
343,0.3,0.5,0.76,0.34,0.68,0.85,0.7391666666666666,0.40536512667660207,0.17468354430379746,0.002531645569620253,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.14958333333333335,0.5708333333333333,0.115,0.16458333333333333,False,0.21873417721518984,False
344,0.3,0.5,0.8,0.34,0.68,0.85,0.73875,0.40536512667660207,0.17468354430379746,0.002531645569620253,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.1525,0.5679166666666666,0.115,0.16458333333333333,False,0.21873417721518984,False
345,0.3,0.5,0.72,0.34,0.72,0.85,0.7379166666666667,0.40536512667660207,0.17468354430379746,0.002531645569620253,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.14666666666666667,0.57375,0.115,0.16458333333333333,False,0.21873417721518984,False
346,0.3,0.46,0.76,0.38,0.68,0.85,0.7379166666666667,0.3988005997001499,0.17468354430379746,0.002531645569620253,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.15125,0.5708333333333333,0.11333333333333333,0.16458333333333333,False,0.21873417721518984,False
347,0.3,0.48,0.76,0.34,0.76,0.85,0.7379166666666667,0.39203675344563554,0.17468354430379746,0.002531645569620253,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.16416666666666666,0.56375,0.1075,0.16458333333333333,False,0.21873417721518984,False
348,0.3,0.46,0.8,0.38,0.68,0.85,0.7375,0.3988005997001499,0.17468354430379746,0.002531645569620253,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.15416666666666667,0.5679166666666666,0.11333333333333333,0.16458333333333333,False,0.21873417721518984,False
349,0.3,0.48,0.72,0.38,0.68,0.85,0.7370833333333333,0.40620384047267355,0.17468354430379746,0.002531645569620253,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.14125,0.5766666666666667,0.1175,0.16458333333333333,False,0.21873417721518984,False
350,0.3,0.48,0.8,0.34,0.76,0.85,0.7370833333333333,0.39203675344563554,0.17468354430379746,0.002531645569620253,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.1675,0.5604166666666667,0.1075,0.16458333333333333,False,0.21873417721518984,False
351,0.3,0.46,0.72,0.38,0.72,0.85,0.7366666666666667,0.3988005997001499,0.17468354430379746,0.002531645569620253,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.14833333333333334,0.57375,0.11333333333333333,0.16458333333333333,False,0.21873417721518984,False
352,0.3,0.5,0.72,0.34,0.76,0.85,0.73625,0.40536512667660207,0.17468354430379746,0.002531645569620253,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.15,0.5704166666666667,0.115,0.16458333333333333,False,0.21873417721518984,False
353,0.3,0.5,0.76,0.34,0.72,0.85,0.7358333333333333,0.40536512667660207,0.17468354430379746,0.002531645569620253,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.15291666666666667,0.5675,0.115,0.16458333333333333,False,0.21873417721518984,False
354,0.3,0.48,0.76,0.38,0.68,0.85,0.7354166666666667,0.40620384047267355,0.17468354430379746,0.002531645569620253,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.14708333333333334,0.5708333333333333,0.1175,0.16458333333333333,False,0.21873417721518984,False
355,0.3,0.5,0.8,0.34,0.72,0.85,0.7354166666666667,0.40536512667660207,0.17468354430379746,0.002531645569620253,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.15583333333333332,0.5645833333333333,0.115,0.16458333333333333,False,0.21873417721518984,False
356,0.3,0.48,0.8,0.38,0.68,0.85,0.735,0.40620384047267355,0.17468354430379746,0.002531645569620253,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.15,0.5679166666666666,0.1175,0.16458333333333333,False,0.21873417721518984,False
357,0.3,0.46,0.72,0.38,0.76,0.85,0.735,0.3988005997001499,0.17468354430379746,0.002531645569620253,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.15166666666666667,0.5704166666666667,0.11333333333333333,0.16458333333333333,False,0.21873417721518984,False
358,0.3,0.46,0.76,0.38,0.72,0.85,0.7345833333333334,0.3988005997001499,0.17468354430379746,0.002531645569620253,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.15458333333333332,0.5675,0.11333333333333333,0.16458333333333333,False,0.21873417721518984,False
359,0.3,0.48,0.72,0.38,0.72,0.85,0.7341666666666666,0.40620384047267355,0.17468354430379746,0.002531645569620253,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.14416666666666667,0.57375,0.1175,0.16458333333333333,False,0.21873417721518984,False
360,0.3,0.46,0.8,0.38,0.72,0.85,0.7341666666666666,0.3988005997001499,0.17468354430379746,0.002531645569620253,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.1575,0.5645833333333333,0.11333333333333333,0.16458333333333333,False,0.21873417721518984,False
361,0.3,0.5,0.76,0.34,0.76,0.85,0.73375,0.40536512667660207,0.17468354430379746,0.002531645569620253,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.15666666666666668,0.56375,0.115,0.16458333333333333,False,0.21873417721518984,False
362,0.3,0.5,0.8,0.34,0.76,0.85,0.7329166666666667,0.40536512667660207,0.17468354430379746,0.002531645569620253,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.16,0.5604166666666667,0.115,0.16458333333333333,False,0.21873417721518984,False
363,0.3,0.48,0.72,0.38,0.76,0.85,0.7325,0.40620384047267355,0.17468354430379746,0.002531645569620253,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.1475,0.5704166666666667,0.1175,0.16458333333333333,False,0.21873417721518984,False
364,0.3,0.46,0.76,0.38,0.76,0.85,0.7325,0.3988005997001499,0.17468354430379746,0.002531645569620253,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.15833333333333333,0.56375,0.11333333333333333,0.16458333333333333,False,0.21873417721518984,False
365,0.3,0.48,0.76,0.38,0.72,0.85,0.7320833333333333,0.40620384047267355,0.17468354430379746,0.002531645569620253,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.15041666666666667,0.5675,0.1175,0.16458333333333333,False,0.21873417721518984,False
366,0.3,0.48,0.8,0.38,0.72,0.85,0.7316666666666667,0.40620384047267355,0.17468354430379746,0.002531645569620253,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.15333333333333332,0.5645833333333333,0.1175,0.16458333333333333,False,0.21873417721518984,False
367,0.3,0.46,0.8,0.38,0.76,0.85,0.7316666666666667,0.3988005997001499,0.17468354430379746,0.002531645569620253,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.16166666666666665,0.5604166666666667,0.11333333333333333,0.16458333333333333,False,0.21873417721518984,False
368,0.3,0.48,0.76,0.38,0.76,0.85,0.73,0.40620384047267355,0.17468354430379746,0.002531645569620253,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.15416666666666667,0.56375,0.1175,0.16458333333333333,False,0.21873417721518984,False
369,0.3,0.48,0.8,0.38,0.76,0.85,0.7291666666666666,0.40620384047267355,0.17468354430379746,0.002531645569620253,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.1575,0.5604166666666667,0.1175,0.16458333333333333,False,0.21873417721518984,False
370,0.3,0.52,0.72,0.34,0.68,0.85,0.73625,0.4163027656477438,0.17468354430379746,0.002531645569620253,0.8549695740365112,0.9369158878504673,0.0630841121495327,0.28625,0.13708333333333333,0.5766666666666667,0.12166666666666667,0.16458333333333333,False,0.23382545510565622,False
371,0.3,0.52,0.76,0.34,0.68,0.85,0.7345833333333334,0.4163027656477438,0.17468354430379746,0.002531645569620253,0.8549695740365112,0.9369158878504673,0.0630841121495327,0.28625,0.14291666666666666,0.5708333333333333,0.12166666666666667,0.16458333333333333,False,0.23382545510565622,False
372,0.3,0.52,0.8,0.34,0.68,0.85,0.7341666666666666,0.4163027656477438,0.17468354430379746,0.002531645569620253,0.8549695740365112,0.9369158878504673,0.0630841121495327,0.28625,0.14583333333333334,0.5679166666666666,0.12166666666666667,0.16458333333333333,False,0.23382545510565622,False
373,0.3,0.52,0.72,0.34,0.72,0.85,0.7333333333333333,0.4171511627906977,0.17468354430379746,0.002531645569620253,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.13958333333333334,0.57375,0.12208333333333334,0.16458333333333333,False,0.23534675328009846,False
374,0.3,0.52,0.72,0.34,0.76,0.85,0.7316666666666667,0.4171511627906977,0.17468354430379746,0.002531645569620253,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.14291666666666666,0.5704166666666667,0.12208333333333334,0.16458333333333333,False,0.23534675328009846,False
375,0.3,0.52,0.76,0.34,0.72,0.85,0.73125,0.4171511627906977,0.17468354430379746,0.002531645569620253,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.14583333333333334,0.5675,0.12208333333333334,0.16458333333333333,False,0.23534675328009846,False
376,0.3,0.52,0.8,0.34,0.72,0.85,0.7308333333333333,0.4171511627906977,0.17468354430379746,0.002531645569620253,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.14875,0.5645833333333333,0.12208333333333334,0.16458333333333333,False,0.23534675328009846,False
377,0.3,0.52,0.76,0.34,0.76,0.85,0.7291666666666666,0.4171511627906977,0.17468354430379746,0.002531645569620253,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.14958333333333335,0.56375,0.12208333333333334,0.16458333333333333,False,0.23534675328009846,False
378,0.3,0.52,0.8,0.34,0.76,0.85,0.7283333333333334,0.4171511627906977,0.17468354430379746,0.002531645569620253,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.15291666666666667,0.5604166666666667,0.12208333333333334,0.16458333333333333,False,0.23534675328009846,False
379,0.3,0.5,0.72,0.38,0.68,0.85,0.7329166666666667,0.418705035971223,0.17468354430379746,0.002531645569620253,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.13375,0.5766666666666667,0.125,0.16458333333333333,False,0.24143194597786743,False
380,0.3,0.5,0.76,0.38,0.68,0.85,0.73125,0.418705035971223,0.17468354430379746,0.002531645569620253,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.13958333333333334,0.5708333333333333,0.125,0.16458333333333333,False,0.24143194597786743,False
381,0.3,0.5,0.8,0.38,0.68,0.85,0.7308333333333333,0.418705035971223,0.17468354430379746,0.002531645569620253,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.1425,0.5679166666666666,0.125,0.16458333333333333,False,0.24143194597786743,False
382,0.3,0.5,0.72,0.38,0.72,0.85,0.73,0.418705035971223,0.17468354430379746,0.002531645569620253,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.13666666666666666,0.57375,0.125,0.16458333333333333,False,0.24143194597786743,False
383,0.3,0.5,0.72,0.38,0.76,0.85,0.7283333333333334,0.418705035971223,0.17468354430379746,0.002531645569620253,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.14,0.5704166666666667,0.125,0.16458333333333333,False,0.24143194597786743,False
384,0.3,0.5,0.76,0.38,0.72,0.85,0.7279166666666667,0.418705035971223,0.17468354430379746,0.002531645569620253,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.14291666666666666,0.5675,0.125,0.16458333333333333,False,0.24143194597786743,False
385,0.3,0.5,0.8,0.38,0.72,0.85,0.7275,0.418705035971223,0.17468354430379746,0.002531645569620253,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.14583333333333334,0.5645833333333333,0.125,0.16458333333333333,False,0.24143194597786743,False
386,0.3,0.5,0.76,0.38,0.76,0.85,0.7258333333333333,0.418705035971223,0.17468354430379746,0.002531645569620253,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.14666666666666667,0.56375,0.125,0.16458333333333333,False,0.24143194597786743,False
387,0.3,0.5,0.8,0.38,0.76,0.85,0.725,0.418705035971223,0.17468354430379746,0.002531645569620253,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.15,0.5604166666666667,0.125,0.16458333333333333,False,0.24143194597786743,False
388,0.3,0.52,0.72,0.38,0.68,0.85,0.7283333333333334,0.4289732770745429,0.17468354430379746,0.002531645569620253,0.8453346855983773,0.9485981308411215,0.0514018691588785,0.29625,0.12708333333333333,0.5766666666666667,0.13166666666666665,0.16458333333333333,False,0.26273012042005783,False
389,0.3,0.52,0.76,0.38,0.68,0.85,0.7266666666666667,0.4289732770745429,0.17468354430379746,0.002531645569620253,0.8453346855983773,0.9485981308411215,0.0514018691588785,0.29625,0.13291666666666666,0.5708333333333333,0.13166666666666665,0.16458333333333333,False,0.26273012042005783,False
390,0.3,0.52,0.8,0.38,0.68,0.85,0.72625,0.4289732770745429,0.17468354430379746,0.002531645569620253,0.8453346855983773,0.9485981308411215,0.0514018691588785,0.29625,0.13583333333333333,0.5679166666666666,0.13166666666666665,0.16458333333333333,False,0.26273012042005783,False
391,0.3,0.52,0.72,0.38,0.72,0.85,0.7254166666666667,0.4297752808988764,0.17468354430379746,0.002531645569620253,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.12958333333333333,0.57375,0.13208333333333333,0.16458333333333333,False,0.2642514185945001,False
392,0.3,0.52,0.72,0.38,0.76,0.85,0.72375,0.4297752808988764,0.17468354430379746,0.002531645569620253,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13291666666666666,0.5704166666666667,0.13208333333333333,0.16458333333333333,False,0.2642514185945001,False
393,0.3,0.52,0.76,0.38,0.72,0.85,0.7233333333333334,0.4297752808988764,0.17468354430379746,0.002531645569620253,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13583333333333333,0.5675,0.13208333333333333,0.16458333333333333,False,0.2642514185945001,False
394,0.3,0.52,0.8,0.38,0.72,0.85,0.7229166666666667,0.4297752808988764,0.17468354430379746,0.002531645569620253,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13875,0.5645833333333333,0.13208333333333333,0.16458333333333333,False,0.2642514185945001,False
395,0.3,0.52,0.76,0.38,0.76,0.85,0.72125,0.4297752808988764,0.17468354430379746,0.002531645569620253,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13958333333333334,0.56375,0.13208333333333333,0.16458333333333333,False,0.2642514185945001,False
396,0.3,0.52,0.8,0.38,0.76,0.85,0.7204166666666667,0.4297752808988764,0.17468354430379746,0.002531645569620253,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.14291666666666666,0.5604166666666667,0.13208333333333333,0.16458333333333333,False,0.2642514185945001,False
397,0.3,0.46,0.72,0.42,0.68,0.85,0.715,0.4448979591836735,0.17468354430379746,0.002531645569620253,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.11708333333333333,0.5766666666666667,0.14166666666666666,0.16458333333333333,False,0.2961986802577862,False
398,0.3,0.46,0.76,0.42,0.68,0.85,0.7133333333333334,0.4448979591836735,0.17468354430379746,0.002531645569620253,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12291666666666666,0.5708333333333333,0.14166666666666666,0.16458333333333333,False,0.2961986802577862,False
399,0.3,0.46,0.8,0.42,0.68,0.85,0.7129166666666666,0.4448979591836735,0.17468354430379746,0.002531645569620253,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12583333333333332,0.5679166666666666,0.14166666666666666,0.16458333333333333,False,0.2961986802577862,False
400,0.3,0.46,0.72,0.42,0.72,0.85,0.7120833333333333,0.4448979591836735,0.17468354430379746,0.002531645569620253,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12,0.57375,0.14166666666666666,0.16458333333333333,False,0.2961986802577862,False
401,0.3,0.46,0.72,0.42,0.76,0.85,0.7104166666666667,0.4448979591836735,0.17468354430379746,0.002531645569620253,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12333333333333334,0.5704166666666667,0.14166666666666666,0.16458333333333333,False,0.2961986802577862,False
402,0.3,0.46,0.76,0.42,0.72,0.85,0.71,0.4448979591836735,0.17468354430379746,0.002531645569620253,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12625,0.5675,0.14166666666666666,0.16458333333333333,False,0.2961986802577862,False
403,0.3,0.46,0.8,0.42,0.72,0.85,0.7095833333333333,0.4448979591836735,0.17468354430379746,0.002531645569620253,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12916666666666668,0.5645833333333333,0.14166666666666666,0.16458333333333333,False,0.2961986802577862,False
404,0.3,0.46,0.76,0.42,0.76,0.85,0.7079166666666666,0.4448979591836735,0.17468354430379746,0.002531645569620253,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.13,0.56375,0.14166666666666666,0.16458333333333333,False,0.2961986802577862,False
405,0.3,0.46,0.8,0.42,0.76,0.85,0.7070833333333333,0.4448979591836735,0.17468354430379746,0.002531645569620253,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.13333333333333333,0.5604166666666667,0.14166666666666666,0.16458333333333333,False,0.2961986802577862,False
406,0.3,0.48,0.72,0.42,0.68,0.85,0.7125,0.45100671140939597,0.17468354430379746,0.002531645569620253,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11291666666666667,0.5766666666666667,0.14583333333333334,0.16458333333333333,False,0.309890363827766,False
407,0.3,0.48,0.76,0.42,0.68,0.85,0.7108333333333333,0.45100671140939597,0.17468354430379746,0.002531645569620253,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11875,0.5708333333333333,0.14583333333333334,0.16458333333333333,False,0.309890363827766,False
408,0.3,0.48,0.8,0.42,0.68,0.85,0.7104166666666667,0.45100671140939597,0.17468354430379746,0.002531645569620253,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12166666666666667,0.5679166666666666,0.14583333333333334,0.16458333333333333,False,0.309890363827766,False
409,0.3,0.48,0.72,0.42,0.72,0.85,0.7095833333333333,0.45100671140939597,0.17468354430379746,0.002531645569620253,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11583333333333333,0.57375,0.14583333333333334,0.16458333333333333,False,0.309890363827766,False
